-.114	.087	.191	.021	.018	-.498	-.045
-.281	-.255	-.304	.305	.166	-.044	
.035	-.571	-.281	.312	.18	.013	.944
-.089	.194	-.415	-.453	-.755	-.707	.024
-.28	.707	.712	.743	.494	-.154	.469
.023	.561	.713	.818	.965	1.397	.388
.006	.751	.706	.454	.087	.499	.459
.292	.001	-.037	-.092	.022	.26	-.036
.315	.852	.36	.071	-.163	-.11	.509
.235	-.282	.058	-.398	.048	.442	.733
.02	-.019	.215	.46	.612	.802	.575
.317	-.808	.085	-.568	-.123	-.429	-1.605
.136	.568	.914	.388	-.066	-.1	.47
.114	-.031	-.074	-.283	-.432	-.346	-.255
-.043	.737	-.425	-.73	-.299	-.268	1.103
-.011	-.115	-.49	-.471	-.184	-.52	-.159
-.013	-.441	2.964	4.071	3.802	4.481	.103
-.199	-.181	-.449	-.664	-.674	-.837	-.121
-.141	-.328	-.439	-.632	-.841	-.766	-.482
-.106	-.92	-1.303	-2.089	-2.045	-1.784	-.236
-.257	-.318	.533	.368	-.065	-.155	-.908
.023	-.26	-.204	-.407	-.426	-.733	-.8
-.264	.735	1.189	1.193	.762	.399	.304
.049	-1.022	.032	-.982	.107	-.241	-2.889
-.199	1.144	1.955	2.092	1.273	.453	.667
-.033	-.474	.964	3.08	2.987	3.004	.727
-.051	.294	.348	.552	.408	.269	.281
.225	.456	.437	.781	.346	.607	.806
-.097	-.074	-.704	-.436	.017	.405	.66
.118	.351	.541	.08	.186	.645	1.215
.092	-.004	1.013	2.17	1.989	1.92	.338
-.1	.151	.075	-.154	-.075	.338	.161
.298	.403	1.059	2.093	2.207	2.015	.3
.136	-.235	-.209	-.326	-.383	-.03	.663
.162	-.394	-.285	-.41	-.712	-.375	.118
.338	-.073	-.176	-.211	-.193	-.041	-.054
.189	-.226	-.074	-.206	-.315	-.148	-.675
.016	-.366	-.792	-.152	-.105	.285	.168
.102	-.525	-.18	-.299	-.203	.103	-1.272
.366	.377	.124	.205	.322	.159	.517
.077	.086	.115	-.506	-.701	-.345	-.24
-.086	-1.118	-.553	-1.123	-.95	-.69	-2.133
-.015	-.621	-.44	-.836	-.733	-.699	-1.996
.083	-.129	-.419	.507	.173	-.331	-.135
	-1.235	-.845	-.978	-.181	-.678	-2.354
.05	-.977	-.392	-.459	-.531	-.738	-.136
-.092	-.426	-.43	-.387	-.607	-.556	-.736
-.037	-.076	-.457	-1.03	-1.329	-1.641	-.328
-.16	.257	.831	.552	.58	.456	.381
.209	-.37	-.583	-1.307	-1.287	-1.657	-.117
-.198	-.678	-.705	-1.433	-1.622	-1.059	-.593
-.309	.397	-.068	-.16	-.219	-.517	.069
-.093	-.413	-1.28	-1.854	-1.842	-1.323	.261
.214	-.432	-.282	.033	.408	.014	-.229
.08	.81	1.893	2.201	2.181	2.46	.284
.344	1.201	1.807	2.173	2.095	1.63	.892
.098	.666	.621	.963	.924	1.004	-.114
.224	-.272	-.352	-.542	-.731	-.692	.317
.246	1.175	1.479	1.461	1.114	1.081	.759
-.022	.837	.816	1.513	1.112	.916	.995
.366	-.143	-.192	-.442	.514	1.08	-1.47
.201	.36	.663	1.469	1.339	1.146	.253
.267	-.23	.085	-.623	-.553	-.279	-.972
.074	.255	.439	.506	.618	.581	-.164
.007	-1.317	-.518	-.909	-1.192	-.72	-2.7
-.41	-.174	-.367	.344	.418	.03	-.395
.18	1.065	1.138	1.235	1.145	.484	-.52
.149	-.204	-1.363	-2.192	-1.58	-1.596	-.413
-.096	.721	.532	.15	.403	-.049	.201
-.309	.317	.637	2.569	.947	2.267	-.26
-.059	.121	2.177	3.865	4.026	4.419	.649
.153	-.677	-.784	-.515	-.357	-.67	-.833
.013	.484	.147	.153		.21	-.137
-.316	3.515	3.92	4.478	3.948	4.28	2.561
-.258	.401	.825	.99	.962	.327	.319
.065	-.547	-.638	-.877	-.604	-1.141	-.175
-.057	.055	-.401	-.785	-.996	-.699	-.559
.357	.401	.004	.053	.348	.236	-.469
.044	-.018	-.684	-.677	-.635	-.901	-.159
.467	-2.29	-.702	.25	.849	1.618	-3.702
.271	.879	.722	.541	.701	.92	.759
.68	-1.977	-1.779	-2.208	-1.251	-.562	-1.52
.271	.104	.476	.6	.778	.373	-.878
.261	1.471	.526	.045	-.225	.272	2.407
.398	-1.153	-1.725	-1.93	-1.569	-.466	-.687
.202	.96	1.032	.857	.168	.105	1.009
.152	-.198	-.654	-.938	-.741	-.158	-.631
.284	-.428	-1.16	-1.38	-1.143	-1.188	.101
.124	-.82	-1.075	-.873	-.889	-.366	-.074
-.016	.764	.875	1.015	.238	.487	.257
.146	-.159	-.788	-1.129	-1.399	-1.509	.403
.117	.296	.216	.696	.409	.233	.914
.06	.585	.066	-.066	.146	-.054	.508
.165	.574	.713	.381	-.532	-.604	.937
-.031	-.452	-.262	-.192	.265	.086	-1.349
.002	-.589	-.913	-1.461	-1.036	-1.27	-.458
-.145	-.431	-.947	-1.309	-1.139	-.997	-.57
-.103	-1.624	-1.024	-2.538	-1.021	-1.144	-3.458
-.235	-.274	-.645	-1.828	-1.444	-1.336	-.333
.006	.09	.298	.639	.742	.427	-.336
-.266		.594	1.709	2.878	1.897	-.044
.195	-.209	-.129	2.339	3.176	3.685	-.25
.172	.164	.165	2.669	4.389	5.821	-.157
.275	.266	.287	.478	.405	.417	.527
.282	.298	.717	1.104	1.303	.909	.209
.352	.337	.419	.576	.609	.646	-.192
.19	.355	.304	.037	-.284	-.343	.151
.169	.084	-.145	-.167	.06	.289	-.496
.016	-.464	-.484	-.502	-.804	-.493	.448
.072	.062	.136	.701	.251	.785	.016
-.001	-.171	-.932	-.924	-.831	-.59	.05
.228	-.823	-.64	-1.237	-.6	-.363	-2.203
.13	-1.229	-.738	-1.24	-.773	-.397	-2.056
.127	-.048	-.639	-.211	.132	-.662	.788
-.236	.373	.19	-.055	-.111	-.402	.413
.228	.009	.084	-.2	-.01	-.563	.129
.241	-1.429	-1.66	-2.147	-1.131	-.634	-2.363
.222	-1.726	-1.905	-2.262	-1.312	-.65	-2.479
-.137		-.201	-.558	.525	-.62	.761
-.099	-.403	-.21	-.444	-.442	-.347	-.152
-.026	-.028	-.551	-.874	-.676	-.337	-.069
-.178	.035		-.148	-.305	-.249	.205
-.071	-.389	-.374	-.605	-.567	-.494	-.414
-.083	.023			.207	-.234	-.585
-.307	-.606	-.288	-.155	-.332	-.236	.073
-.175	-.4		.167	-.128	-.158	.477
.06	.459	.716	.573	-.054	-.438	.315
.094	.229	-.26	-.088	-.764	-.567	-.327
.375	-.32	-.141	-.71	-.461	-.091	-.942
.281	-.467	-.695	-1.17	-.843	-.643	.413
.347	-.525	-.705	-1.124	-.408	-.784	.045
.459	-1.572	-1.209	-1.411	-1.327	-1.304	.503
.065	-1.491	-.972	-1.196	-1.31	-1.039	.263
.424	.06	-.032	-.186	-.346	-.256	.229
.161	-.184	-.186	.046	-.04	-.082	.11
.239	-.156	-.236	-.302	-.615	-.422	.741
.144	.117	-.009	.293	.186	.582	.078
-.302		1.902	3.138	2.348	2.133	1.211
-.113	.749	1.45	1.215	.291	-.015	.328
.087	.652	.804	.456	.361	.354	.183
-.016	-.814	-.584	-.8	-.751	-1.32	-.832
.091	.582	.124	.022	-.006	.234	1.232
-.108	.039	.26	-.247	-.097	-.093	.386
-.295	1.24	1.807		1.167	.775	1.211
-.132	.89	1.253	1.556	.984	.373	.658
.099	3.091	4.145	3.99	4.182	3.452	1.585
-.067	-1.132	-1.156	-1.233	-.9	-.568	-1.794
-.222	-.002	.054	.017	.404	.535	.305
-.139	-1.447	-.246	-.3	.37	-.484	-2.476
.225	-.058	-.227	-.455	.473	-.173	-.044
.043	.782	-.091	.424	.615	.599	1.313
.449	.596	.236	-.187	-.305	.103	1.037
.144	.093	-.09	-.576	-.454	-.537	1.044
.517	.103	.391	2.03	2.029	1.996	-.638
.12	.149	-.115	-.387	-.41	-.263	.633
.342	.363	-.172	-.57	-.78	-.283	-.036
.157	.151	.172	.243	.328	.59	.305
.253	-.368	-.823	-1.341	-.814	-.106	.041
.067	.762	.315	-.013	.094	.642	.963
.373	.524	.104	.844	.636	.793	.428
.169	.573	.626	.793	.76	1.136	.427
.072	-.089	-.49	-.518	-.713	-.557	
.269	-.211	-.414	-.809	-.637	-.601	-.314
-.015	-.037	.489	.42	.435	.648	.018
-.103	-.991	.084	-.563	.075	-.356	-2.395
-.006	-.292	-.16	-.597	-.418	.025	.103
-.01	-.12	-.066	-.113	.079	-.023	-.086
-.129	-.118	.064	.434	.323	.009	-.11
-.012	.342	.642	.582	.426	-.017	-.058
-.092	-.144	-.174	-.33	-.34	-.132	.064
.205	-1.415	-2.064	-2.184	-1.016	-.228	-2.557
-.155	.144	-.346	-.426	-.217	-.343	.165
-.05	-.067	-.357	-.83	-1.113	-.786	-.821
.406	-.347	-.618	-.752	-.751	-.745	.161
.398	-.315	-.615	-.983	-.756	-.657	-.047
.181	-.006	-.263	.824	.673	.673	.344
.323	.455	.44	-.104	-.173	-.003	.481
.23	-.178	.006	.283	.518	.536	-.254
.166	-.146	-.044	.971	1.096	1.251	.305
.389	.87	1.035	1.933	1.683	2.111	.674
.174	.937	.614	.177	.066	.295	1.559
	-.249	-.487	-.458	-.607	-.274	.051
.303	-.13	-.757	-1.264	-1.014	-.561	.31
.233	.211	.051	-.094	-.377	-.431	.088
.096	-.393	-.086	-.178	-.208	-.094	-.276
.221	-.24	-.205	-.429	-.666	-.864	.201
-.016	.166	.259	.754	.683	.471	-.327
-.253	.368	.414	1.692	1.369	1.071	.558
-.026		.706	1.498	1.331	.753	.543
-.065	-.168	-.131	.55	.347	.31	.767
-.039	-.685	-.639	-1.048	-.59	-.506	-.74
-.238	-1.207	-.861	-1.454	-1.067	-1.132	-.747
-.19	-.008	.096	.499	.355	.083	-.507
.083	-.468	-.35	-.445	-.656	-.641	-.357
.039	.473	.734	.493	.624	.509	-.064
.106	-1.276	-.614	-1.747	-.636	-.584	-2.223
.045	-1.523	-1.479	-2.095	-1.961	-2.086	-.35
.345	.176	-.028	-.319	-.386	-.363	.283
.368	1.166	1.41	1.739	1.731	1.822	.665
.383	-.852	-.886	-1.033	-.395	-.064	-1.504
.073	-.227	-.023	.224	.561	.557	.4
.337	-.767	-1.092	-2.158	-1.736	-1.787	1.772
.312	.803	.347	.55	.348	.565	.763
-.11	.203	.207	.651	.756	.939	.113
.208	.084	.545	1.154	1.227	1.449	-.133
.766	.968	1.913	2.243	1.608	1.579	1.157
.103	1.244	.595	-.122	-.843	-.917	.384
.382	-1.723	1.234	3.165	2.985	3.682	-2.571
-.119	-.22	.144	.55	.781	.807	-.279
.136	.912	1.148	1.122	.621	.417	.136
-.487	-.34	-.591	-.682	-.761	-.332	-.872
-.22	-.427	-.871	-1.251	-1.05	-1.326	-.138
-.248	-.41	-1.002	-1.54	-1.703	-1.559	-.287
-.027	-.7	-.391	-.527	-.461	-.641	-.529
.038	.257	1.454	1.598	1.379	.603	.458
-.093	-1.265	1.018	2.939	2.964	4.296	.041
-.165	.123	.213	.335	-.024	-.168	-.319
.012	.862	.606	1.027	.461	.518	-.004
-.11	-.088	-.168	-.339	-.346	-.203	.09
-.104	.002	.114	.113	.003	-.01	-.209
-.118	-.109	.036	.081	-.067	.041	-.057
-.208	-.36	4.123	4.894	4.523	5.143	-.264
-.037	.188	3.576	4.244	4.163	5.332	-.099
.105	.273	.269	1.291	1.279	1.504	.435
-.053	-.011	.174	.339	.171	.658	0
.23	-.138	.294	-.216	-.055	-.132	-.376
.173	-.209	.358	-.409	-.135	.06	-.744
-.008	.028	-.106	-.419	-.442	-.451	.142
.183	.871	.658	.063	-.506	-.196	-.937
.223	-.29	-.398	-.168	-.199	-.234	.137
.214	.839	.678	.226	-.204	-.329	.19
.184	.061	.002	.26	.159	.127	-.417
-.087	.225	.293	1.218	1.559	2.119	-.346
.067	-.414	-.673	-.64	-.32	-.524	-.682
-.033	-.103	-.469	.147	.425	.26	-.464
-.225	-.478	-.38	.153	.302	.494	-.06
-.044	.498	1.413	1.819	2.02	.878	.83
-.098	.861	1.254	2.528	1.459	1.284	1.287
-.196	-.343	-.592		.904	-.084	-.224
-.007	-.378	-.82	-1.046	-.693	-1.059	.46
.039	.065	-.428	-.269	-.402	-.39	-.072
.099	.303	.371	.833	.428	.639	.418
-.223	.636	.826	.789	1.078	.58	-.522
-.126	.332	-.124	.141	-.424	-.181	.44
-.194	.778	.461	.084	-.189	-.299	.354
.241	1.069	.354	.14	-.178	-.38	-.221
.252	.292	-.269	-.407	-.448	-.103	-.187
.33	1.227	.949	1.77	1.22	1.041	.092
-.193	-.033	-.257	.608	.794	1.011	-.096
.5	-.064	-.557	1.012	.924	1.068	-.061
.2	.67	.483	.608	.895	1.067	.482
.294	-.351	-.666	-.846	-.994	-.973	-.061
.076	-.722	-1.207	-.631	-.825	-.905	.214
.409	.191	-.212	-.829	-1.452	-1.229	-.265
-.284	.878	1.742	.95	.693	.974	.277
.321	-.64	-1.276	-1.935	-1.434	-1.261	.501
.042	.842	.316	.23	.054	.452	.185
.126	.314	.13	.971	1.229	1.5	.777
-.159	-.051	-.181	-.17	-.154	-.346	-.596
.042	.061	-.061	-.163	-.522	-.493	-.233
-.121	.935	2.063	2.932	2.894	1.91	.043
-.104	.06	-.2	-.41	-.245	.018	-.27
.022	.884	1.277	1.82	1.651	1.24	.675
-.184	.242	-.221	-.473	-.171	-.147	-.338
-.112	-.135	-.063	-.262	-.245	.206	-.724
.083	-.983	-1.708	-2.306	-1.703	-1.646	-.389
-.098	-.05	-.519	-.167	-.014	-.738	-.106
.091	.513	.193	-.427	-.465	-.81	-.323
-.22	.404	4.353	5.137	3.148	6.015	-.499
.368	1.119	.928	.505	.006	.424	.027
.075	1.239	1.839	1.3	1.037	1.134	.791
.258	-1.11	-.274	-1.012	-.453	-.457	-1.99
.158	.666	.064	.472	.715	.994	.093
.028	.104	.106	.742	.066	.732	-.393
.236	.238	.166	-.326	.102	.825	-.332
.429	-1.007	-1.066	-1.159	-1.122	.457	-.105
.033	.221	.033		-.197	-.014	.207
.147	1.667	1.255	.673	-.229	-.444	.485
-.187	.468	-.243	-.6	-.816	-.698	-.736
	.642	-.229	-.923	-1.048	-.699	-.793
-.285	-.312	-.663	-.416	-.566	-.542	.122
.493	-.164	-.14	-.283	-.243	-.237	-.145
.262	.538	1.197	.971	.825	-.094	1.005
-.107	.618	.604	.646	.417	1.016	.252
-.286	.852	1.2	.727	.826	.276	.515
.076	-.486	-1.322	-1.421	-1.152	-1.79	-.451
-.307	1.107	1.994	2.672	1.458	2.094	.149
-.062	.552		1.073	.945	.983	.092
-.068	.016	-.301	-.935	-.9	-.433	-.107
-.055	.742			.923	.694	.016
-.211	-.03	-.131	.113	.064	-.206	-.793
.008	-.246			.672	.41	-1.021
0	.328	-.289	-.748	-1.099	-1.205	-.149
.148	.385	.044	.002	.348	.163	-.464
.143	.502	.519	.711	.744	.895	.404
.225	-.071	-.43	-.813	-.503	-.392	-.269
.346	.348	-.903	-.93	-.731	-.698	.164
.236	.2	-.996	-1.512	-1.493	-1.242	.115
.095	.364	-.434	-.968	-.204	-.394	-.025
.515	-1.658	-1.808	-2.373	-1.401	-.646	-2.071
-.006	.32	.419	.956	1.109	1.162	-1.334
.404	-.233	-.702	-.454	.127	.253	.322
-.062	-.814	-.852	.799	2.11	2.559	-.318
.319	-.2	.113	1.616	1.818	1.544	-.078
.1	-.276	-.24	.334	.378	.509	-.366
.144	-.127	-.122	-.666	-1.375	-1.745	.95
-.141	1.199	1.995	2.694	2.563	2.284	.687
-.008	.346	.049	-.749	-.999	-.286	.684
.135	1.732	.56	-.174	-.204	.074	2.354
.065	1.489	.388	1.346	1.64	1.392	1.409
.089	-.574	-1.681	-2.212	-1.808	-1.685	-.871
-.208	1.158	.038	-.736	-1.004	-.892	.44
.051	.834	-.292	-.801	-.34	-.292	.167
-.067	.599	-.033	-.203	-.275	-.084	.3
.153	-.006	.195	.623	.72	.745	.724
-.282	.336	.169	1.116	1.519	1.591	1.114
.015	.835	.798	.411	-.017	-.139	1.055
.38	.637	.062	.005	.022	.168	1.237
-.036	.126	.506	.607	.677	.552	.195
.209	.372	.023	.315	.22	.375	.574
.124	.989	.549	.071	-.028	-.054	.375
.328	.985	.777	.297	.036	-.026	.606
.375	1.033	.602	.139	-.186	-.107	.942
.244	.395	-.264	-1.852	-1.349	-1.583	.469
.206	-.121	.078	-.157	.489	.807	-1.268
.501	2.309	1.951	2.639	2.257	2.181	.613
.142	1.124	.695	.184	-.211	.477	1.365
.271	.082	.133	1.022	1.073	1.028	.062
.272	-1.876	-1.288	-2.109	-1.287	-1.274	-2.193
-.436	-.109	-.174	-.296	-.542	-.848	-.454
-.115	-.624	-.327	.222	.096	.005	.043
.166	.377		1.302	.931	.646	-.475
-.012	.664	.811	.834	.248	-.337	-.054
-.289	-.343	.033	.74	.44	.409	.008
-.093	.749	.916	.747	.134	-.395	.569
-.182	-.347	-.218	-.501	-.741	-.578	-.325
.072	.864	.633	1.053	1.06	1.046	1.03
.091	.496	-.548	-1.299	-.524	.073	2.623
.103	1.116	1.112	1.709	1.5	1.267	.158
.02	.438	.473	.25	.143	.114	.559
.24	-.125	-.236	.289	-.111	.016	.404
.233	-.531	-.384	-.682	-.183	-.275	-.44
.09	.429	-.202	-.066	.294	-.041	.504
.571	-1.211	-1.989	-2.583	-1.459	-.513	-1.05
.458	1.058	1.369	.818	.12	-.22	.859
.496	.236	-.109	-.712	-.902	-.874	.58
.521	.983	1.126	.685	-.014	-.52	.635
.319	2.521	2.109	2.049	1.343	2.238	3.248
.598	-.176	.455	.574	.578	.494	-.958
.391	-1.222	-1.449	-1.464	-1.554	-1.741	-.806
.546	.097	.66	1.338	1.271	1.411	.433
.241	.401	-.079	.506	.133	.988	1.157
.378	.06	-.057	.237	.322	.099	-.023
.114	.786	.009	-.206	-.189	-.067	.512
-.066	.566	-.043	-.397	-.721	-.527	.246
-.012	.445	.268	.329	.027	.055	.645
.084		1.263	1.922	1.38	.983	.194
.165	-.097	-.806	-.986	-.614	-.971	.484
-.083	.423	1.668	2.358	1.919	1.042	-.156
.258	-.663	-.243	-1.2	-1.206	-.928	-1.082
.045	.401	1.705	1.502	1.459	1.037	.405
-.135	.126	.858	1.4	1.226	.997	.015
-.19	.509	.337	.628	.569	.427	.574
-.173	-.252	-.286	-.467	.127	.881	.404
.188	.529	.696	.847	.701	.547	1.004
.509	.847	.296	1.06	1.064	1.252	1.492
.342	-.949	-.841	-1.782	-1.698	-1.979	-.407
.126	2.344	2.404	3.31	1.874	2.65	1.309
.138	.602	-.548	-.878	-.507	-.82	.219
.442	-.326	-.181	-.62	-.65	-.641	-.766
.272	.319	.91	2.1	1.984	2.111	-.102
.473	-.299	-.32	.196	.115	.105	.282
.157	.488	.035	.08	.156	.012	.02
.336	-.803	-1.424	-2.384	-1.703	-2.019	-1.09
.529	-.009	.097	.267	.416	.471	-.179
.221	1.126	.556	.864	-.016	.62	.944
.237	.788	-.132	-.326	.278	.618	1.403
-.088	.879	-.117	-.569	-.786	-1.963	.006
.041	-.025	-.253	-.054	.245	0	-.467
-.259	1.333	.419	1.636	.969	.761	2.838
.355	-1.372	-2.036	-2.003	-.984	-.251	-2.318
.18	.435	.545	.111	.331	.512	-.007
.089	.37	-.879	-1.223	-1.279	-.843	.124
.112	.238	-.506	-.411	-.141	-.246	-.855
.043	.715	1.038	.59	.076	-.252	.725
.045	.421	.595	.205	.208	.643	-.115
-.061	-.704	-.702	-1.225	-1.3	-.974	-.438
.179	-.16	.706	.095	.072	-.076	-1.985
-.019	.208	.098	.412	.409	-.101	.051
.382	-2.155	-1.832	-2.685	-1.459	-1.529	-2.713
.573	.861	-1.534	-.34	.026	.594	2.241
.196	.621	-.133	.198	.123	.424	1.156
.184	-1.936	-2.278	-2.543	-2.35	-2.556	-1.576
.432	.943	1.152	1.225	.964	1.333	.237
.048	1.299	.611	.85	1.425	1.277	2.498
.33	2.111	1.689	1.153	.257	.262	-.041
.369	.291	-.025	.283	.264	.321	.132
.69	.538	.243	.236	.138	.51	1.163
.366	.689	.175	-.359	.409	.762	.543
.627	-1.651	-1.748	-2.139	-1.267	-.413	-2.443
.171	.181	.64	1.239	1.494	1.967	-.017
.003	.253	.281	1.759	.792	.941	.643
-.038	-.236	-.108	-.144	.01	-.45	
-.22	.121	-.09	.683	.277	.346	.495
.108	.315	-.196	.034	.274	.333	.21
.139	-.169	-.44	-.816	-.789	-.499	-.135
.242	-1.503	-.922	-.531	-.389	-.513	-.1
.057	-1.223	-.472	-1.028	-.63	-.479	-2.123
-.12	.521	.694	.564	.182	.052	.384
-.005	1.018	1.238	2.429	1.314	1.817	1.023
-.323	-.169		3.369	3.226	2.638	-.089
.019	.726	.615	.449	-.075	.362	.807
-.004	.59	1.046	1.834	1.446	1.132	-.318
.153	.101	-.167	.016	-.414	-.486	-.28
.266	-1.37	-.84	-.514	-.77	-.425	-.419
.229	-.085	-.011	.144	.171	.256	.558
.404	-.001	-.9	-1.188	-.647	-.481	.152
.38	1.198	.42	-1.036	-.184	.779	2.772
.193	-.131	-.286	.597	.872	1.087	.278
.312	.313	.378	.13	.271	.247	.396
.174	.7	.746	.719	.538	.482	.616
.292	1.927	1.896	2.106	1.196	1.334	1.941
.214	1.437	1.59	1.622	2.715	3.314	1.008
.193	-.022	-.537	-.862	-.44	-.864	.464
.228	-.175	-.46	-.867	-1.159	-.875	-.138
.077	.066	.191	.406	.188	.527	.565
.048	.016	.06	1.35	1.324	.807	.243
.339	.337	.694	.196	.219	.405	-.164
.331	-1.731	-2.314	-2.381	-1.449	-.672	-1.388
.202	-2.169	-.866	-1.194	-1.024	-1.024	-.762
-.102	.26	.496	.235	.351	.021	
-.169	.005	.661	1.28	1.058	1.03	-.209
-.251	-.186	3.504	3.91	3.931	2.577	-.846
-.107	.484	.984	1.799	1.159	1.056	.269
-.279	-.22	-.516	-.886	-.648	-.637	.143
.337	-.347	-.402	-.49	-.337	-.361	-.215
-.097	-.381	-.151	-.87	.001	-.947	-1.066
.202	.183	-.668	.123	-.154	-.462	.102
.367	.837	1.003	.731	1.065	1.181	.423
.293	.497	.011	-.248	-.43	-.404	1.034
.194	.506	.957	.657	.525	.798	.394
.022	.534	2.503	4.305	3.882	4.834	.072
.18	.241	.399	.586	.725	1.138	.373
.464	-1.228	-1.786	-1.96	-1.113	-.354	-1.885
.142	.521	.397	-.002	-.167	.368	-.414
.086	1.093	-.143	-.478	-.358	-.058	1.49
.375	.876	.894	1.376	1.48	1.524	.244
.455	.673	-.363	-1.007	-.728	-.632	1.033
.185		-.033	-.19	-.321	-.318	-.074
.229	-.077	1.638	2.544	1.995	2.28	-.306
-.095	.324	-1.29	-1.413	-1.05	-1.272	-.171
-.016	.914	1.011	.589	.925	.532	.726
-.037	-1.526	-1.123	-1.835	-1.424	-1.227	-2.765
.178	-1.126	.036	-.908	-.565	-.73	-2.875
-.369	.77	.534	.201	.294	-.231	.131
-.034	1.028	1.269	1.798	1.593	1.519	.724
-.234	-1.424	-2.183	-2.17	-1.812	-1.494	-.88
.582	-1.637	-1.991	-1.778	-1.332	-.414	-1.758
-.217	.048	.041	.215	.184	.088	-.004
.065	.186	.305	.998	.701	.438	-.519
-.302	.164	.133	.285	.335	.238	.404
.09	-.016	-.556	-.2	-.398	-.304	-.151
.016	.231	-.314	-.781	-1.138	-1.344	.448
.128	-.115	-.161	-.174	-.346	.267	-.11
.399	.057	-.427	-.465	-.607	-.901	.231
.321	.233	-.522	-.025	.365	.575	.399
.232	.455	.171	-.009	-.3	.296	.446
.414	.155	-.159	.323	.248	.234	.51
.166	.467	.048	-.443	-.502	-.299	.752
.468	.528	.327	.038	-.169	-.6	1.241
.306	-.698	-1.049	-1.047	-1.061	-1.159	-.299
.354	.211	-.816	-1.242	-.991	-.769	1.051
.344	1.547	1.664	1.845	1.405	1.459	.339
-.048	.934	.918	1.185	.96	.326	.776
.054	.354	.745	1.05	.606	.225	.134
-.208	.195	.522	1.682	1.666	1.156	-.224
.003	-3.044	-3.383	-2.739	-2.323	-2.866	-1.148
.084	-.613	-.34	-1.03	-1.196	-1.186	.039
-.066	.523	.102	-.255	-.947	-1.359	.978
-.12	-.083	-.409	-.299	-.039	-.535	.562
-.183	-.618	-.676	-.552	-.642	-.714	-.427
-.105	-.273	.148	.372	.407	.4	.287
-.113	.597	1.096	.772	.504	.386	.317
.043	-.184	-.655	-1.107	-1.069	-1.032	-.408
-.058	-1.089	-1.857	-2.512	-2.275	-2.32	-.945
.407	.603	.247	.405	.55	.579	.043
.231	.064	-.482	-.522	-.641	-.917	.17
.445	-.389	.307	1.58	1.664	1.534	.112
.144	-.113	-.468	-.87	-.788	-.125	.165
.381	.501	.003	-.06	-.076	-.25	.692
.124	.638	.516	1.314	1.169	1.014	-.236
.609	-.54	.18	.774	.941	1.077	-.541
.173	.093	.261	.749	.656	.817	.034
.385	-.317	-.549	-.893	-.826	-.605	.178
.354	-.28	.388	1.04	.927	.909	-.362
.312	-.325	-.075	-.584	-.369	-.36	-.086
.255	.705	.186	.397	.139	-.247	.924
.199	.248	.394	.671	.277	.342	.11
-.001	-.234	-.267	.066	-.051	-.136	-.052
-.013	.297	-.115	-.222	-.546	-.274	.928
.091	.549	.939	1.245	.586	.812	1.017
.101	-.541	-1.391	-2.051	-2.001	-2.178	.068
-.176	-.022	.202	.306	.198	.012	.169
.11	-.084	-.099	.117	-.403	-.705	-.409
.149	.244	.147	-.09	-.596	-.541	.122
-.117	4.129	3.859	4.548	3.508	3.374	4.58
-.012	.144	1.95	3.839	3.343	3.339	.256
-.085	-.081	-.244	.073	.036	-.109	.018
-.163	.157	1.806	2.896	2.524	2.033	-.024
.088	.276	.041	.372	.252	.237	.201
.112	-.599	-.85	-1.057	-.71	-.664	.127
-.013	-.212	-.245	-.297	-.028	-.028	-.021
.375	.213	-.392	-.696	-.362	-.271	
.02	-.079	-.073	-.27	-.206	-.061	-.027
-.204	-.141	-.282	-.508	.199	-.023	-.466
.404	.861	.187	-.015	-.019	-.001	.298
.103	.825	.525	-.017	-.139	-.066	.559
.25	-.151	-.182	-.415	-.139	-.259	.213
.395	.03	-.592	-.754	-1.009	-1.395	.035
.347	-.158	-.003	-.079	.01	-.004	-.09
.228	-.834	-1.031	-1.489	-1.047	-.895	-1.317
-.155	2.843	3.765	4.363	3.191	2.787	1.678
-.097	1.149	.823	.565	.099	.194	.928
.131	.001	.212	.758	.324	.382	.109
-.126	1.078	.918	.467	-.002	.51	.996
-.008	.034	.477	.479	.59	.6	.653
-.073	1.566	1.652	.981	.034	-.26	-.399
-.039	.706	.59	.813	.489	.503	1.218
-.037	-.089	-.195	.091	-.06	-.205	.366
-.127	.09	-.212	.054	-.445	-.407	.849
-.257	-.218	1.963	4.143	3.707	4.867	-2.169
-.076	.197	1.931	2.479	2.667	2.677	.4
-.153	-.647	-.82	-.174	.054	-.15	-.362
.61	2.013	1.245	1.088	.816	1.883	-.109
.037	-.094	-.121	-.12	-.151	-.014	-.162
.164	.076	.059	-.15	.044	.157	-.191
.077	.527	.808	2.255	2.269	2.396	-.059
.301	.323	.295	.047	-.358	-.324	-.508
.17	.06	-.346	-.237	.106	.031	-.029
.254	.419	.411	.685	.62	.902	.48
.11	1.045	.222	-.154	-.363	-.293	1.698
.143	-.588	.111	1.284	1.028	.848	-.463
.124	-.198	-.172	.134	.426	.754	0
.085	-.001	.131	1.032	.572	.636	.278
-.093	-.055	-.327	-.35	-.373	-.244	1.306
-.279	-.206			-.096	-.034	-.822
-.117	.167	-.028	-.209	.361	-.121	-.271
-.138	-.129			-.496	-.354	.18
-.156	-.072	.505	1.095	.997	.312	-.396
.079		.117	-.229	-.938	-1.371	-.887
